@relation train

@attribute sent_num_word numeric
@attribute pos_cont_uni numeric
@attribute pos_prob_uni numeric
@attribute neg_count_uni numeric
@attribute neg_prob_uni numeric
@attribute neu_count_uni numeric
@attribute neu_prob_uni numeric
@attribute pos_cont_bi numeric
@attribute pos_prob_bi numeric
@attribute neg_count_bi numeric
@attribute neg_prob_bi numeric
@attribute neu_count_bi numeric
@attribute neu_prob_bi numeric
@attribute pos_cont_tri numeric
@attribute pos_prob_tri numeric
@attribute neg_count_tri numeric
@attribute neg_prob_tri numeric
@attribute neu_count_tri numeric
@attribute neu_prob_tri numeric
@attribute sen_char_meann numeric
@attribute nesbat numeric
@attribute jacard numeric
@attribute moshabeh numeric
@attribute gheir_moshabeh numeric
@attribute class {pos,neg,neu}

@data
7,7,6.020032,7,2.439934,5,0.540034,6,5.747024,3,0.252976,0,0,5,5,0,0,0,0,3.714286,0.538462,0.125,11,3,pos
5,5,3.661537,5,2.011462,3,0.327001,1,1,4,3.666667,1,0.333333,0,0,3,3,0,0,5,0.555556,0.083333,6,2,neg
9,9,7.43079,9,2.069059,8,0.500151,8,7.455969,4,0.496158,2,1.047872,7,6.833333,1,0.166667,0,0,3.666667,1.8,0,9,7,pos
14,14,11.221298,13,2.151379,12,1.627322,13,12.152151,5,2.783333,1,0.064516,12,12,1,1,0,0,4.357143,1.076923,0.04,1,13,pos
14,13,9.859721,14,5.280636,11,0.859643,8,4.899427,13,7.93045,3,0.170123,4,1.958333,12,9.875,1,0.166667,4.428571,0.933333,0.26087,10,7,neg
23,21,13.574809,23,9.582921,18,1.84227,7,5.097749,22,17.454424,5,1.447827,0,0,21,21,0,0,4.478261,1.352941,0.117647,13,14,neg
29,27,19.475406,29,10.240557,23,2.284037,12,8.014338,28,20.751211,7,2.234451,1,0.714286,27,25.785714,1,0.5,3.896552,2.071429,0.05,22,16,neg
29,29,23.754241,27,5.985852,23,5.259907,28,25.080308,11,2.771968,11,3.147724,27,26.5,1,0.5,0,0,3.241379,3.625,0.033333,24,13,pos
4,4,2.967551,3,0.674647,3,0.357802,3,2.685246,1,0.131148,1,0.183607,2,2,0,0,0,0,2.5,1,0.333333,2,2,pos
10,10,7.217238,10,2.146601,10,1.63616,9,6.319333,7,1.371771,8,2.308895,8,5.992788,3,0.875,3,1.132212,4,1.25,0.125,4,7,pos
10,10,6.682733,10,2.746924,10,1.570343,6,2.337853,6,2.362347,9,4.2998,0,0,4,1.795238,8,6.204762,3.9,1,0.25,5,6,neu
6,6,4.377952,6,1.244121,6,2.377928,5,4.256066,3,0.478357,3,0.265578,4,3.666667,1,0.5,2,0.833333,4.166667,0.6,0.25,8,3,pos
5,5,3.616863,5,1.66392,5,0.719218,4,3.242525,4,1.664452,1,0.093023,3,3,0,0,0,0,4.6,0.555556,0,2,3,pos
8,8,5.340603,8,1.317449,8,1.341948,4,2.319205,4,0.966629,7,3.714166,2,1.061538,2,0.75,6,4.188462,4.875,1.6,0,11,4,neu
11,11,9.051471,8,1.303531,8,0.644998,10,9.45977,2,0.399425,2,0.140805,9,8.8,1,0.2,0,0,4.181818,1.375,0.117647,15,7,pos
6,6,4.855604,6,1.44646,6,0.697936,5,4.333333,3,0.468391,3,0.198276,4,3.8,1,0.2,0,0,3.666667,0.545455,0.214286,11,2,pos
8,8,5.704516,8,1.900846,8,2.394638,6,4.045252,5,0.776968,7,2.17778,4,3.297619,1,0.5,6,3.202381,4.25,1.333333,0.076923,21,2,neu
3,3,2.827952,3,0.797072,3,0.374977,2,1.95,1,0.05,0,0,1,1,0,0,0,0,3.333333,0.75,0.4,2,1,pos
3,3,2.188889,3,0.602456,2,0.208655,2,1.492754,2,0.507246,0,0,1,0.6,1,0.4,0,0,4,1,0,0,3,pos
6,6,4.646017,5,0.84045,4,0.513533,5,4.444444,3,0.555556,0,0,4,3.5,2,0.5,0,0,4.166667,1.2,0,1,5,pos
5,5,3.098634,5,1.594566,4,0.3068,2,0.8625,4,3.0625,1,0.075,0,0,3,3,0,0,3.8,1.666667,0,2,4,neg
6,6,4.333061,6,1.154584,6,0.512355,5,3.385813,5,1.203429,4,0.410758,4,2.502956,3,1.110865,2,0.386179,2.5,1.2,0,4,3,pos
4,4,2.887636,4,0.771622,4,0.340742,3,2.427273,2,0.475758,2,0.09697,2,1.833333,1,0.166667,0,0,2.25,0.4,0.076923,5,3,pos
20,20,14.822356,19,4.133313,20,4.04433,17,11.355847,10,3.213938,19,6.430215,9,6.289913,3,0.624617,18,12.08547,3.55,0,0,0,19,neu
18,18,14.802992,17,3.827678,17,1.36933,17,15.668097,9,2.472441,9,1.859462,16,15.379734,3,0.381805,2,0.238462,3.5,0.9,0.2,7,11,pos
19,19,15.904445,15,2.609498,13,1.486056,18,17.259275,3,0.328523,2,0.412202,17,17,0,0,0,0,4.526316,1.055556,0.033333,7,14,pos
15,15,11.521217,14,2.46959,13,2.009192,14,11.686223,9,2.595974,5,0.717803,13,12.15,2,0.85,0,0,4.2,0.789474,0.172414,10,7,pos
26,26,21.43428,21,4.378801,19,1.186919,25,23.446964,8,2.073459,6,0.479577,24,23.794712,1,0.058824,2,0.146465,4.076923,1.733333,0.344828,22,11,pos
12,12,9.541755,12,2.374838,12,1.083408,11,9.75303,8,0.832241,9,1.414729,10,9.363043,3,0.44529,3,1.191667,3.166667,0.461538,0.060606,19,4,pos
23,23,18.130168,20,5.66836,22,3.201472,22,19.227882,9,1.554057,10,4.218061,21,20.782609,1,0.217391,0,0,4.043478,1.916667,0.03125,27,10,pos
25,25,20.631999,20,3.956621,19,2.411381,24,21.058406,12,2.281403,11,1.660191,23,21.158265,7,1.361675,4,0.48006,4.2,3.125,0,34,11,pos
16,16,12.724099,13,1.983837,15,1.292064,15,13.341892,4,0.362309,7,1.295798,14,12.790476,0,0,5,1.209524,3.9375,0.64,0.16129,53,4,pos
15,15,12.469158,15,3.839817,13,1.691025,14,12.392392,7,1.67161,4,0.935998,13,13,0,0,0,0,3.866667,0.9375,0.068966,30,4,pos
10,10,7.755261,8,1.550379,7,1.69436,9,9,0,0,0,0,8,8,0,0,0,0,4.2,0.769231,0.1,2,8,pos
13,13,9.654392,12,3.02607,11,1.319538,12,9.983819,5,0.800458,5,1.215724,11,10.113636,2,0.431818,1,0.454545,3.923077,2.166667,0,2,12,pos
10,10,7.747798,7,1.248993,6,1.003209,9,8.119048,1,0.111111,2,0.769841,8,8,0,0,0,0,4.7,3.333333,0,5,3,pos
11,11,8.341401,9,1.899718,11,1.758881,10,6.657978,5,0.62553,10,2.716491,9,5.222222,0,0,9,3.777778,3.272727,1.222222,0,6,8,neu
14,14,10.695046,14,3.740379,14,1.564575,10,6.418131,13,7.705442,6,0.876427,1,1,12,11.555556,1,0.444444,3.357143,1.076923,0,6,10,neg
15,15,12.182098,14,2.544011,13,1.273891,14,13.601832,3,1.167399,2,1.230769,13,13,0,0,0,0,4.2,1.071429,0.125,15,8,pos
4,4,3.576615,3,0.556327,3,0.867058,3,2.952381,0,0,1,0.047619,2,2,0,0,0,0,3.75,0.444444,0.083333,1,3,pos
4,4,3.170935,4,0.573523,4,0.255542,3,3,2,1.541667,2,0.458333,2,2,0,0,0,0,3.75,2,0,2,2,pos
7,7,5.698538,7,1.536047,7,0.765416,6,5.785985,2,0.153409,2,1.060606,5,5,0,0,0,0,3.571429,1.4,0,0,7,pos
8,8,6.366085,7,1.973163,6,0.660752,7,6.719577,3,0.261905,1,0.018519,6,5.857143,1,0.142857,0,0,3.375,1,0,1,7,pos
8,8,6.40348,8,1.319991,7,1.276529,7,6.255639,2,0.744361,0,0,6,6,0,0,0,0,4.125,1,0,3,6,pos
8,8,6.639047,8,1.769916,7,0.591037,7,6.9,1,1,1,0.1,6,6,0,0,0,0,4.5,1,0.066667,4,5,pos
3,3,2.046986,3,1.371241,3,0.581773,1,0.483871,2,1.516129,0,0,0,0,1,1,0,0,2.666667,0.75,0.166667,1,2,neg
4,4,3.258115,3,0.577337,3,0.164549,3,3,0,0,0,0,2,2,0,0,0,0,4.75,1.333333,0,0,4,pos
9,9,7.553429,8,1.565973,8,0.880599,8,7.596522,3,0.31877,2,0.084708,7,6.857143,1,0.071429,1,0.071429,3.888889,2.25,0,5,4,pos
6,6,3.922056,6,2.352395,5,1.725549,2,1.25,5,4.75,1,1,0,0,4,4,0,0,3.333333,0.666667,0,1,4,neg
7,7,4.755033,7,2.829363,5,0.415604,6,3.2,6,3.8,0,0,5,3,5,3,0,0,3.714286,1.166667,0.090909,4,5,pos
3,3,1.754997,3,1.029468,3,0.215535,2,1.073529,2,0.926471,0,0,1,0.25,1,0.75,0,0,3.333333,0.428571,0.111111,1,2,pos
4,4,3.057144,4,0.59674,4,0.346115,3,2.511718,3,0.392018,3,0.096264,2,1.95,1,0.025,1,0.025,3.5,1,0,1,3,pos
9,9,6.844971,9,2.507836,9,2.647193,8,3.046817,7,1.81929,8,3.133894,3,1.833333,4,0.895833,7,5.270833,3.333333,1.5,0,0,9,neu
5,5,3.791592,4,0.560702,4,0.647706,4,3.452381,1,0.111111,1,0.436508,3,3,0,0,0,0,3.6,0.625,0.083333,2,3,pos
5,5,3.460322,5,1.825179,5,0.714498,3,2.833333,4,3.166667,0,0,0,0,3,3,0,0,4,1,0,1,4,neg
2,2,2,1,0.90566,1,0.09434,1,1,0,0,0,0,0,0,0,0,0,0,4,0.25,0,1,1,pos
6,6,4.531699,6,1.158691,6,1.30961,5,3.940476,1,0.333333,3,0.72619,4,4,0,0,1,1,4,3,0,4,2,pos
3,3,2.576615,3,0.556327,3,0.867058,2,1.952381,0,0,1,0.047619,1,1,0,0,0,0,3.666667,0.5,0,1,2,pos
4,4,3.496002,4,0.947122,4,0.556875,3,2.892857,2,1.107143,0,0,2,2,1,1,0,0,3.75,0.8,0.125,1,3,pos
9,9,7.495484,9,1.719999,8,1.784517,8,7.179315,5,1.49256,3,0.328125,7,6.55,1,0.2,1,0.25,3.666667,2.25,0.083333,2,7,pos
10,10,7.84733,10,3.182908,10,1.969762,9,5.043916,7,1.595306,7,2.360777,8,4.467677,4,1.078384,4,2.453939,2.6,10,0,2,9,pos
3,3,2.442935,3,0.492754,1,0.064312,2,2,0,0,0,0,1,1,0,0,0,0,4.666667,0.3,0,2,2,pos
11,11,7.889658,10,2.804257,11,2.306084,7,3.495682,5,1.264892,10,5.239427,3,1.375587,1,0.112676,9,7.511737,3.727273,3.666667,0,2,9,neu
8,8,6.785823,7,2.721544,5,0.492633,7,6.832402,2,1.106145,1,0.061453,6,6,0,0,0,0,5.375,0.727273,0.055556,2,6,pos
4,4,2.086557,4,1.131466,4,0.781977,2,0.682943,3,0.954849,3,1.362207,0,0,2,0.291667,2,1.708333,3.75,0.5,0,3,2,neu
5,5,4.450411,5,2.504348,4,1.045241,4,3.675953,2,0.324047,1,1,3,3,0,0,0,0,4.4,1.25,0,2,3,pos
4,4,2.945951,4,0.632337,4,0.421712,3,2.734602,2,0.180291,1,0.085106,2,2,0,0,0,0,4,0.8,0,5,1,pos
6,6,5.372761,5,0.51384,4,1.113399,5,4.675926,2,0.287037,1,0.037037,4,4,0,0,0,0,5.833333,1.5,0,6,3,pos
11,11,7.36731,11,2.550337,9,1.082354,10,7.571545,5,1.528595,3,0.89986,9,9,0,0,0,0,3.454545,0.6875,0.238095,8,4,pos
9,9,6.579044,9,2.503055,8,0.917901,8,6.334907,6,1.949499,4,0.715594,7,6.5,1,0.333333,1,0.166667,3.333333,0.692308,0.25,16,1,pos
17,16,10.894367,17,6.451229,15,1.654404,7,5.316849,16,11.104568,5,0.578583,3,1.882353,15,13.058824,1,0.058824,3.882353,1.888889,0.045455,9,11,neg
3,3,1.542923,3,1.342744,3,1.114332,1,0.363636,2,1.136364,1,0.5,0,0,1,1,0,0,3,0.176471,0,7,2,neg
11,8,5.802366,11,4.863091,9,1.334542,4,2.442982,10,8.399123,2,1.157895,0,0,9,9,0,0,4.454545,3.666667,0,4,8,neg
5,5,4.147493,5,0.920613,5,1.931895,4,3.37709,3,1.170279,4,2.452632,3,3,0,0,1,1,3.2,0.454545,0.066667,3,3,pos
2,2,1.848478,2,0.112048,1,0.039474,1,1,0,0,0,0,0,0,0,0,0,0,5,0.181818,0,0,2,pos
8,8,5.427164,7,1.112671,8,1.460165,7,6.125,0,0,3,1.875,6,5.5,0,0,1,0.5,3.625,4,0,4,5,pos
3,3,2.526063,3,1.891935,3,0.582002,1,0.6875,2,1.3125,1,1,0,0,1,1,0,0,3,0.5,0.285714,2,1,neg
9,9,7.388945,7,2.068203,7,0.542851,8,7.509032,3,0.380516,2,0.110451,7,6.8,1,0.2,0,0,4.222222,3,0,1,7,pos
7,7,5.816682,6,2.676047,6,0.507271,6,5.906667,1,0.062222,1,0.031111,5,5,0,0,0,0,3.714286,0.875,0.153846,4,4,pos
7,7,5.554339,6,1.999503,3,0.446158,6,6,0,0,0,0,5,5,0,0,0,0,5.571429,1.4,0,2,6,pos
8,8,5.032998,8,1.480526,8,1.486476,7,3.118788,4,0.675754,7,3.205458,3,0.74955,1,0.216216,6,5.034234,4,1.142857,0,2,5,neu
5,5,3.174368,5,0.973096,5,0.852536,4,2.03154,4,0.801449,4,1.167011,3,1.256014,3,0.853093,2,0.890893,3,1.25,0.142857,8,0,pos
6,6,3.576389,6,2.449957,5,0.973654,3,0.630156,5,3.910581,2,0.459263,1,0.1,4,3.866667,1,0.033333,5,0.6,0,0,6,neg
15,15,13.088951,13,3.302713,11,2.608336,14,13.052758,7,2.023298,6,0.923943,13,12.40991,4,0.545045,4,1.045045,4.4,2.5,0,2,12,pos
13,13,10.547219,12,1.762783,10,0.689997,12,10.71995,5,0.982272,4,1.297778,11,10.833333,0,0,1,0.166667,3.769231,0.866667,0.173913,8,7,pos
11,11,8.618432,10,1.765533,9,0.616035,10,9.476935,4,1.200893,2,0.322173,9,9,0,0,0,0,3.454545,0.846154,0.277778,7,5,pos
20,20,16.212411,18,3.352919,17,2.43467,19,16.956797,10,2.54717,8,2.496033,18,16.903509,3,0.929825,2,1.166667,3.55,2.5,0.173913,16,10,pos
13,13,11.041508,11,2.346052,10,1.61244,12,11.004953,5,1.506492,4,0.488556,11,10.875,0,0,1,0.125,3.692308,3.25,0,12,6,pos
17,17,14.322498,15,2.844562,12,0.83294,16,15.606763,2,0.202508,2,0.190729,15,15,0,0,0,0,4.235294,1.307692,0.034483,10,11,pos
3,3,2.783446,3,0.833125,3,0.383429,2,1.938776,1,1,1,0.061224,1,1,0,0,0,0,3,0.6,0.333333,2,1,pos
7,7,5.268479,7,1.320777,6,0.410744,6,5.232143,1,0.5,2,0.267857,5,5,0,0,0,0,4,2.333333,0.25,3,5,pos
4,4,3.69697,4,1.394618,3,0.908412,3,3,0,0,0,0,2,2,0,0,0,0,6,0.8,0,0,4,pos
3,3,2.074244,3,0.811548,2,0.114208,2,2,0,0,0,0,1,1,0,0,0,0,4.333333,3,0,3,1,pos
5,5,4.013436,5,1.487937,5,0.498627,4,3.514286,2,0.414286,1,0.071429,3,3,0,0,0,0,3.6,1.666667,0,4,4,pos
10,10,6.221206,10,4.103884,9,1.67491,7,3.09393,9,4.666113,5,1.239957,2,0.722222,8,6.666667,2,0.611111,4.6,2,0.071429,10,6,neg
4,4,2.990067,3,0.577087,3,0.432847,3,3,0,0,0,0,2,2,0,0,0,0,3.75,0.4,0,0,4,pos
5,5,2.854742,5,1.672791,5,1.472467,1,0.452381,1,0.111111,4,3.436508,0,0,0,0,3,3,4,0.625,0.083333,3,3,neu
8,8,6.29535,7,1.143842,7,0.560808,7,6.034095,3,1.324005,3,0.6419,6,5.928571,1,0.071429,0,0,4.625,0.8,0,6,5,pos
5,5,3.911042,5,0.72395,5,0.365008,4,3.15649,3,1.102668,3,0.740841,3,2.35,1,0.4,1,0.25,3.6,0.625,0,1,4,pos
13,13,10.439698,13,3.317558,13,2.242744,12,10.303241,8,2.996947,6,0.699812,11,10.707071,2,0.20202,1,0.090909,3.076923,2.6,0,8,10,pos
8,8,6.625242,8,1.68593,7,0.688828,7,6.149829,5,0.632773,4,0.217398,6,6,1,1,0,0,4.125,0.615385,0.05,8,5,pos
11,11,10.090182,9,3.644539,8,1.265279,10,9.156849,5,1.358461,4,0.48469,9,8.666667,1,1,1,0.333333,4.272727,1.375,0.266667,8,7,pos
4,4,3.595324,4,1.23372,4,1.170956,3,2.768519,1,0.12963,1,0.101852,2,2,0,0,0,0,3.5,0.571429,0,0,4,pos
12,12,10.333416,10,3.575748,8,1.090837,11,10.255736,6,0.677597,2,1.066667,10,10,0,0,0,0,3.666667,3,0.142857,4,7,pos
7,7,6.130926,6,1.818112,5,2.050962,6,5.861472,2,0.138528,0,0,5,5,0,0,0,0,4.285714,0.583333,0,2,5,pos
11,11,7.821813,11,5.467043,7,0.711144,3,2.293103,10,8.149425,2,0.557471,0,0,9,9,0,0,5,1.571429,0,0,11,neg
7,7,6.43248,5,3.30506,2,0.26246,6,6,0,0,0,0,5,5,0,0,0,0,4.714286,0.636364,0.058824,4,3,pos
17,17,14.652062,15,4.732276,11,1.615662,16,14.751508,7,2.75,5,1.498492,15,15,0,0,0,0,4.117647,2.428571,0,8,10,pos
4,4,3.618269,4,1.208336,3,0.173394,3,2.797963,2,0.202037,0,0,2,1.909091,1,0.090909,0,0,4,0.235294,0.055556,1,3,pos
17,17,13.921634,15,3.868597,14,2.209769,16,14.847321,6,3.391364,4,0.761315,15,14.416667,1,0.5,1,0.083333,4,4.25,0,10,13,pos
7,7,5.289837,7,1.196806,7,0.513357,6,5.427119,2,0.454237,1,0.118644,5,5,0,0,0,0,4.285714,0.875,0,1,6,pos
6,6,4.357339,6,1.061814,6,0.580847,5,4.417484,3,0.433619,2,0.148897,4,3.777778,1,0.222222,0,0,4.5,0.857143,0.083333,1,5,pos
4,4,2.712008,4,0.693484,4,0.594508,3,2.496866,2,0.11396,2,0.389174,2,2,0,0,0,0,4,0.4,0.076923,4,2,pos
10,10,7.619807,9,1.371958,9,1.008235,9,7.851869,5,1.711472,4,0.436659,8,7.428571,2,0.571429,0,0,4.6,2.5,0.166667,9,4,pos
6,6,4.630197,5,1.558958,6,0.810845,5,3.810644,3,1.405294,4,0.784062,4,3.233333,1,0.4,2,0.366667,3.666667,1.2,0,2,4,pos
4,4,3.29902,4,0.457733,4,0.243247,3,2.862434,2,0.630111,2,0.507456,2,2,1,0.75,1,0.25,4,0.571429,0.111111,1,3,pos
22,22,18.155089,20,3.248865,18,1.596046,21,18.953684,7,1.846925,6,1.199391,20,19.8,0,0,1,0.2,4.272727,2.75,0.037037,1,19,pos
17,17,13.911645,13,2.346241,15,1.742114,16,14.702462,3,1.239994,7,1.057544,15,12.987805,1,1,5,2.012195,4.941176,2.833333,0.166667,6,10,pos
20,20,15.592548,20,5.24866,20,3.158792,18,12.298011,19,6.809459,11,0.89253,12,7.865234,18,10.482636,4,0.65213,3.3,1.428571,0.107143,11,12,neg
17,17,13.357889,16,3.271927,16,2.370184,16,14.470717,9,2.324444,10,2.204839,15,14.5,1,0.75,2,0.75,4.117647,1.0625,0.111111,13,6,pos
21,21,14.682989,21,5.366849,20,2.950161,16,10.033056,20,9.165745,9,2.801199,6,3.089347,19,15.019759,2,0.890893,3.904762,2.625,0.083333,22,11,neg
22,21,16.47715,21,4.87633,22,4.64652,16,11.855902,12,5.188489,21,8.95561,9,6.052922,6,3.447403,20,13.499675,3.863636,1.466667,0.133333,5,16,neu
11,11,7.926484,11,2.821156,11,2.252361,9,5.432814,6,1.235815,10,5.33137,3,0.22109,3,1.08,9,7.69891,3.545455,0.5,0.192308,10,5,neu
18,18,13.788797,16,4.314138,17,2.897065,17,13.128136,9,3.095789,9,1.776076,16,15,2,0.5,1,0.5,4,1.636364,0.076923,12,10,pos
15,14,9.433017,14,4.097645,15,4.469338,6,2.785256,6,1.814103,14,9.400641,0,0,0,0,13,13,5,1.666667,0.045455,8,8,neu
14,14,11.149579,13,2.743572,12,1.106848,13,11.401925,5,0.980234,6,0.617841,12,11,2,0.833333,1,0.166667,4.285714,1.555556,0.294118,17,7,pos
21,21,17.027374,19,4.357443,15,2.615183,20,18.277832,4,1.141993,4,0.580174,19,18.25,1,0.25,1,0.5,4.047619,1.5,0.03125,30,13,pos
7,7,6.199905,6,2.167425,6,1.63267,6,5.732983,3,0.232535,1,0.034483,5,4.923077,1,0.076923,0,0,4.714286,2.333333,0,0,7,pos
4,4,3.228615,4,0.53858,4,0.232805,3,2.763354,2,0.20559,1,0.031056,2,2,0,0,0,0,3.25,0.571429,0,0,4,pos
3,3,2.47457,2,0.39557,2,1.12986,2,1.777778,1,0.222222,0,0,1,1,0,0,0,0,4.333333,0.3,0.181818,3,1,pos
7,7,5.100364,7,1.670165,7,1.229472,6,5.107953,5,2.089181,3,0.802866,5,4.736842,2,1.263158,0,0,4.428571,0.875,0,2,5,pos
7,7,4.50089,7,2.101408,7,1.397702,5,1.345986,5,1.80914,6,2.844874,0,0,3,1.295238,5,3.704762,3.428571,1.4,0,4,4,neu
7,7,6.210891,7,2.199353,6,1.589755,6,5.76348,3,0.23652,1,1,5,4.909091,1,0.090909,0,0,3.857143,1.166667,0.083333,10,4,pos
3,3,2.227778,3,0.582722,2,0.189501,2,1.769231,1,0.230769,0,0,1,1,0,0,0,0,5,0.6,0,0,3,pos
6,6,5.087387,6,1.373612,5,2.539002,5,4.801948,2,0.198052,0,0,4,3.923077,1,0.076923,0,0,4.166667,1.2,0.1,2,5,pos
2,2,1.805755,2,0.821343,2,0.372902,1,1,0,0,0,0,0,0,0,0,0,0,4,0.333333,0,1,1,pos
7,7,5.744128,5,0.79408,5,0.461792,6,5.338889,3,0.475556,2,0.185556,5,4.5,1,0.5,0,0,3.142857,1.166667,0.083333,1,6,pos
5,5,4.09159,4,0.578976,4,0.329434,4,3.888889,1,0.055556,1,0.055556,3,3,0,0,0,0,4.2,1.25,0,3,3,pos
4,4,3.220297,3,0.585123,3,0.194581,3,3,0,0,1,1,2,2,0,0,0,0,4.5,0.8,0,3,2,pos
6,6,4.967522,6,1.369723,5,0.662755,5,4.421241,4,0.482495,3,0.096264,4,3.95,1,0.025,1,0.025,3.666667,0.545455,0.142857,10,4,pos
8,8,7.310565,5,1.028263,5,0.661173,7,6.818182,1,0.113636,1,0.068182,6,6,0,0,0,0,5.25,0.727273,0.266667,4,4,pos
8,8,7.494549,4,0.946373,4,0.559078,7,7,0,0,0,0,6,6,0,0,0,0,5.625,1,0.142857,5,6,pos
13,13,10.367304,12,4.603086,11,2.02961,12,11.453576,4,0.720226,3,0.826197,11,11,0,0,0,0,3.538462,1.625,0.117647,4,7,pos
14,14,11.768534,10,1.920207,9,1.311259,13,12.402778,2,0.347222,1,0.25,12,12,0,0,0,0,4.857143,2.8,0.1875,6,10,pos
10,10,8.301844,5,1.370149,7,1.328007,9,8.821192,1,0.125828,1,0.05298,8,8,0,0,0,0,4.9,1.25,0.058824,8,7,pos
11,11,9.410092,10,1.836557,10,0.75335,10,9.607071,3,1.292929,1,0.1,9,9,0,0,0,0,4,1.222222,0,6,8,pos
8,8,7.187786,5,0.649771,3,0.162443,7,7,0,0,0,0,6,6,0,0,0,0,3.875,1.6,0.083333,3,6,pos
13,13,10.175021,12,1.985937,12,0.839042,12,10.102186,7,2.713375,4,0.184439,11,9.97995,4,2.02005,0,0,3.538462,1.625,0.058824,4,8,pos
10,10,8.5113,8,1.70264,9,1.78606,9,8.209329,5,1.597049,4,0.193622,8,7.721138,3,1.266667,1,0.012195,3.4,1.428571,0.0625,12,4,pos
10,10,8.620637,8,1.687733,7,0.69163,9,8.430498,4,1.437333,3,0.13217,8,7.671138,3,1.316667,1,0.012195,3.8,2,0,17,2,pos
15,15,12.373399,14,2.598864,12,1.027737,14,12.782453,8,0.985467,3,0.23208,13,12.833333,1,0.166667,0,0,3.133333,7.5,0,28,4,pos
6,6,4.513486,6,1.202337,6,1.284177,4,2.628567,5,2.083852,3,1.287582,0,0,4,3.5,1,0.5,3.333333,2,0,13,2,neg
10,10,7.961085,8,1.215205,8,0.823709,9,7.832402,2,0.772812,2,0.394786,8,8,0,0,0,0,4.4,0.666667,0.142857,2,7,pos
12,11,7.864009,12,3.899139,11,1.236852,6,3,11,8.133333,5,0.866667,1,0.166667,10,9.333333,2,0.5,5.083333,2,0.058824,2,11,neg
27,27,20.4195,27,6.091911,25,2.488589,26,23.126973,11,1.686252,9,1.186775,25,24.365915,2,0.438596,2,0.195489,3.666667,3.375,0.107143,7,17,pos
13,13,10.621259,10,2.298789,9,1.079952,12,11.505706,2,0.193966,3,0.300328,11,11,0,0,0,0,4.923077,0.481481,0.060606,10,9,pos
12,12,8.712776,12,2.148019,12,1.139205,11,8.684762,7,1.371746,5,0.943492,10,8.357143,2,0.833333,2,0.809524,4.416667,1,0.15,26,5,pos
23,23,17.905753,21,3.366311,19,2.727936,22,19.499208,10,2.870207,8,1.630586,21,20.866667,0,0,1,0.133333,4.565217,1.916667,0.269231,34,10,pos
4,4,2.008412,4,1.989347,4,1.002242,1,0.166667,3,2.833333,0,0,0,0,2,2,0,0,4.5,0.666667,0,0,4,neg
9,9,7.297041,8,1.776445,8,0.926514,8,8,0,0,0,0,7,7,0,0,0,0,3.666667,1,0.058824,2,7,pos
3,3,2.341178,3,0.89701,3,0.761812,2,0.110548,2,0.626268,2,1.263185,0,0,1,0.125,1,0.875,5.333333,0.428571,0,1,2,neu
6,6,4.659585,5,1.072066,3,0.268349,5,4.821192,1,0.125828,1,0.05298,4,4,0,0,0,0,5,2,0,3,4,pos
7,7,6.27649,6,2.156474,4,0.567035,6,6,0,0,0,0,5,5,0,0,0,0,5.285714,1.75,0,2,5,pos
6,6,4.226788,6,1.266428,5,0.506783,5,4.92,1,0.08,0,0,4,4,0,0,0,0,3.833333,1,0.090909,1,5,pos
8,8,5.999024,8,1.476337,6,0.524639,7,6.375063,4,1.424562,2,0.200375,6,6,0,0,0,0,3.625,4,0,4,4,pos
9,9,7.173124,7,1.309218,7,0.517658,8,7.617778,3,0.322222,1,0.06,7,7,0,0,0,0,3.444444,3,0,5,7,pos
10,10,8.020385,8,1.360666,7,0.618949,9,8.592437,1,0.176471,3,1.231092,8,8,0,0,0,0,3.3,3.333333,0,8,7,pos
8,8,5.911145,8,1.525293,7,0.563562,7,6.091667,3,0.7,2,0.208333,6,6,0,0,0,0,3.5,1.6,0,8,5,pos
13,13,9.705236,10,2.114885,11,1.179879,12,11.385747,2,0.254005,3,1.360248,11,11,0,0,0,0,3.923077,2.6,0.285714,13,7,pos
10,10,7.755261,8,1.550379,7,1.69436,9,9,0,0,0,0,8,8,0,0,0,0,4.2,0.769231,0.1,2,8,pos
13,13,9.654392,12,3.02607,11,1.319538,12,9.983819,5,0.800458,5,1.215724,11,10.113636,2,0.431818,1,0.454545,3.923077,2.166667,0,2,12,pos
10,10,7.747798,7,1.248993,6,1.003209,9,8.119048,1,0.111111,2,0.769841,8,8,0,0,0,0,4.7,3.333333,0,5,3,pos
11,11,8.341401,9,1.899718,11,1.758881,10,6.657978,5,0.62553,10,2.716491,9,5.222222,0,0,9,3.777778,3.272727,1.222222,0,6,8,pos
10,10,7.032913,10,2.985424,8,0.981663,1,0.877778,9,8.083333,1,0.038889,0,0,8,8,0,0,4.1,0.909091,0.105263,6,6,neg
13,13,9.734774,13,2.477229,13,2.787997,8,5.542063,6,1.252143,12,6.205794,2,1.205882,2,0.509804,11,9.284314,3.923077,1.3,0,8,9,neu
14,14,10.695046,14,3.740379,14,1.564575,10,6.418131,13,7.705442,6,0.876427,1,1,12,11.555556,1,0.444444,3.357143,1.076923,0,6,10,neg
7,7,6.027164,7,3.234994,6,0.737842,6,5.584175,5,1.243079,3,0.172747,5,4.879279,2,1.066667,1,0.054054,4.142857,1,0,0,7,pos
